league_name,team_long_name_home,team_short_name_home,team_long_name_away,team_short_name_away,home_players_average_rating,home_team_score,home_team_prob_receive_red_cards,home_team_prob_case_win,away_players_average_rating,away_team_score,away_team_prob_receive_red_cards,away_team_prob_case_win,home_avg_bet,draw_avg_bet,away_avg_bet,match_result
Netherlands Eredivisie,AZ,ALK,Feyenoord,FEY,69.82,55.88,0.0,55.913978494623656,71.82,46.62,0.0,37.77777777777778,0.4401780569066554,0.2694904632087179,0.3644718236520943,1
Netherlands Eredivisie,AZ,ALK,FC Twente,TWE,67.73,55.88,0.0,55.913978494623656,67.0,46.38,0.0,37.5,0.4987088739277748,0.2616697224884664,0.3204109803432723,1
Netherlands Eredivisie,AZ,ALK,Heracles Almelo,HER,68.27,55.88,0.0,55.913978494623656,67.36,55.62,0.0,27.710843373493976,0.5418955185977032,0.2655825160331465,0.2712031548479606,1
Netherlands Eredivisie,AZ,ALK,De Graafschap,GRA,68.73,54.5,0.0,55.913978494623656,64.18,45.0,0.0,13.636363636363637,0.6723379760337211,0.2611001771107528,0.1457964203569087,1
Netherlands Eredivisie,AZ,ALK,Excelsior,EXC,73.27,51.62,0.0,55.913978494623656,64.27,41.12,0.0,15.384615384615383,0.7491590178332854,0.2464168290118974,0.0783491536411759,1
Netherlands Eredivisie,AZ,ALK,PEC Zwolle,ZWO,66.0,54.0,0.0,55.913978494623656,66.91,54.75,0.0,23.80952380952381,0.5240630783720688,0.2731053959936151,0.284163141961755,1
Netherlands Eredivisie,AZ,ALK,SC Cambuur,CAM,70.45,55.88,0.0,55.913978494623656,67.0,46.5,5.2631578947368425,13.79310344827586,0.647515718963058,0.2641290883255681,0.1631034300275,1
Netherlands Eredivisie,AZ,ALK,Go Ahead Eagles,GAE,66.45,54.0,0.0,55.913978494623656,63.55,46.25,0.0,16.666666666666668,0.629457814563986,0.2649168704816717,0.1884923680045568,1
Netherlands Eredivisie,AZ,ALK,FC Dordrecht,DOR,69.27,55.88,0.0,55.913978494623656,64.55,55.12,0.0,0.0,0.7311290532116017,0.2668175433145566,0.0787191226261646,1
Netherlands Eredivisie,ADO Den Haag,HAA,Roda JC Kerkrade,ROD,66.82,49.88,0.0,37.80487804878049,66.91,44.88,0.0,22.388059701492537,0.4802876927179146,0.2896240940182279,0.306918077927368,1
Netherlands Eredivisie,ADO Den Haag,HAA,FC Utrecht,UTR,68.64,51.12,0.0,37.80487804878049,67.09,51.25,0.0,23.655913978494624,0.5058611818008802,0.2839080821348396,0.2848739000457692,1
Netherlands Eredivisie,ADO Den Haag,HAA,N.E.C.,NEC,66.91,49.88,0.0,37.80487804878049,65.73,47.38,0.0,24.13793103448276,0.4985206920246768,0.284996140541547,0.2944338210628907,1
Netherlands Eredivisie,ADO Den Haag,HAA,NAC Breda,NAC,68.27,51.12,0.0,37.80487804878049,65.73,43.38,1.2987012987012987,15.662650602409638,0.5590456085430563,0.2846676036847362,0.2316134870085981,1
Netherlands Eredivisie,ADO Den Haag,HAA,FC Groningen,GRO,65.36,52.88,0.0,37.80487804878049,67.91,49.5,0.0,25.84269662921348,0.4183964907831018,0.2955803727210775,0.3641401004888648,1
Netherlands Eredivisie,ADO Den Haag,HAA,PSV,PSV,68.0,51.12,0.0,37.80487804878049,74.64,45.38,2.197802197802198,47.95918367346939,0.2421460185343589,0.2973444902838677,0.5322272143474985,-1
Netherlands Eredivisie,ADO Den Haag,HAA,SC Heerenveen,HEE,68.55,51.12,0.0,37.80487804878049,68.27,50.0,0.0,30.681818181818183,0.4515747182907813,0.2844881056041468,0.3384901348100586,1
Netherlands Eredivisie,ADO Den Haag,HAA,RKC Waalwijk,RKC,64.91,49.88,0.0,37.80487804878049,64.55,43.38,0.0,10.416666666666666,0.5408096278466235,0.2940170245461518,0.2449308027457115,1
Netherlands Eredivisie,ADO Den Haag,HAA,Ajax,AJA,65.18,52.88,0.0,37.80487804878049,72.45,49.5,0.0,55.056179775280896,0.2037116764853642,0.2962875798086622,0.5778277277288987,-1
Netherlands Eredivisie,ADO Den Haag,HAA,Sparta Rotterdam,SPA,68.0,51.12,2.4390243902439024,37.80487804878049,68.0,51.12,0.0,0.0,0.5726564961907705,0.2995442147327119,0.199641868427945,1
Netherlands Eredivisie,ADO Den Haag,HAA,VVV-Venlo,VEN,66.91,49.88,0.0,37.80487804878049,64.82,47.12,0.0,9.75609756097561,0.5758986903886523,0.2888996547816197,0.2122523560328764,1
Netherlands Eredivisie,ADO Den Haag,HAA,Willem II,WII,67.73,51.12,2.4390243902439024,37.80487804878049,66.91,50.25,0.0,6.666666666666667,0.5620761153743299,0.2940401451652497,0.2177775967360896,1
Netherlands Eredivisie,ADO Den Haag,HAA,AZ,ALK,64.27,52.88,0.0,37.80487804878049,66.82,54.0,0.0,33.69565217391305,0.3874432962270108,0.292084293677306,0.4017619497058185,-1
Netherlands Eredivisie,ADO Den Haag,HAA,Vitesse,VIT,67.18,51.12,1.2345679012345678,37.80487804878049,66.82,55.75,1.1363636363636365,32.58426966292135,0.4470124069269499,0.2835291581053988,0.3471326072914654,1
Netherlands Eredivisie,ADO Den Haag,HAA,Feyenoord,FEY,68.18,51.12,1.25,37.80487804878049,73.27,46.62,2.272727272727273,37.77777777777778,0.3149168003118634,0.2973694749316115,0.4592080396301526,-1
Netherlands Eredivisie,ADO Den Haag,HAA,FC Twente,TWE,68.27,51.12,0.0,37.80487804878049,71.18,46.38,0.0,37.5,0.3597731789930484,0.2909465223964778,0.4224462643527641,-1
Netherlands Eredivisie,ADO Den Haag,HAA,Heracles Almelo,HER,67.64,51.12,0.0,37.80487804878049,67.45,55.62,0.0,27.710843373493976,0.4630640179205553,0.286233880843127,0.3267068761702357,1
Netherlands Eredivisie,ADO Den Haag,HAA,De Graafschap,GRA,66.91,51.38,0.0,37.80487804878049,65.73,45.5,0.0,13.636363636363637,0.5416642162294962,0.2898401124069851,0.2452130728400777,1
Netherlands Eredivisie,ADO Den Haag,HAA,Excelsior,EXC,68.45,51.12,0.0,37.80487804878049,65.18,45.5,2.7777777777777777,15.384615384615383,0.57464645057387,0.2825847905861958,0.2183241045713048,1
Netherlands Eredivisie,ADO Den Haag,HAA,PEC Zwolle,ZWO,68.55,51.12,0.0,37.80487804878049,66.64,55.88,0.0,23.80952380952381,0.5125750652808516,0.2827675378525583,0.2798165334008646,1
Netherlands Eredivisie,ADO Den Haag,HAA,SC Cambuur,CAM,67.4,51.12,0.0,37.80487804878049,66.1,46.5,0.0,13.79310344827586,0.5428440994722651,0.2893510505816339,0.2436330681280739,1
Netherlands Eredivisie,ADO Den Haag,HAA,Go Ahead Eagles,GAE,65.45,52.88,0.0,37.80487804878049,64.09,46.25,0.0,16.666666666666668,0.5345866882493154,0.2880713190342792,0.2575855679266466,1
Netherlands Eredivisie,ADO Den Haag,HAA,FC Dordrecht,DOR,68.0,51.12,2.4390243902439024,37.80487804878049,68.0,51.12,12.5,0.0,0.5726564961907705,0.2995442147327119,0.199641868427945,1
Netherlands Eredivisie,Vitesse,VIT,Roda JC Kerkrade,ROD,72.0,50.75,0.0,42.22222222222222,66.5,43.88,0.0,22.388059701492537,0.6023225214937439,0.2677599634959002,0.2017174333338741,1
Netherlands Eredivisie,Vitesse,VIT,FC Utrecht,UTR,71.0,55.75,1.1904761904761905,42.22222222222222,66.0,51.25,0.0,23.655913978494624,0.5882635612028645,0.2687910725238815,0.2165252237228644,1
Netherlands Eredivisie,Vitesse,VIT,N.E.C.,NEC,72.45,50.75,0.0,42.22222222222222,66.9,50.62,0.0,24.13793103448276,0.595598221752784,0.2667507030029266,0.208770791211786,1
Netherlands Eredivisie,Vitesse,VIT,NAC Breda,NAC,69.73,50.75,0.0,42.22222222222222,65.55,43.5,0.0,15.662650602409638,0.6061434801892818,0.2750853363525259,0.1933233864576332,1
Netherlands Eredivisie,Vitesse,VIT,FC Groningen,GRO,66.27,55.75,1.162790697674419,42.22222222222222,67.45,53.62,1.1494252873563218,25.84269662921348,0.4607272411875784,0.2868718608462828,0.33064477749526,1
Netherlands Eredivisie,Vitesse,VIT,PSV,PSV,67.0,55.75,1.1235955056179776,42.22222222222222,74.36,45.38,2.0408163265306123,47.95918367346939,0.2447565605604704,0.2951277334026982,0.534091591330518,-1
Netherlands Eredivisie,Vitesse,VIT,SC Heerenveen,HEE,70.45,50.75,0.0,42.22222222222222,65.09,48.88,0.0,30.681818181818183,0.5672964851462916,0.2645338556024313,0.2440222321489278,1
Netherlands Eredivisie,Vitesse,VIT,RKC Waalwijk,RKC,71.27,50.75,0.0,42.22222222222222,65.27,43.0,0.0,10.416666666666666,0.662432436535471,0.271866270192567,0.1380359794017649,1
Netherlands Eredivisie,Vitesse,VIT,Ajax,AJA,66.0,55.75,1.1494252873563218,42.22222222222222,70.91,49.12,0.0,55.056179775280896,0.2660519085307672,0.2846191868287759,0.5283269537965847,-1
Netherlands Eredivisie,Vitesse,VIT,Sparta Rotterdam,SPA,65.45,55.75,1.1111111111111112,42.22222222222222,65.45,55.75,0.0,0.0,0.5916022785606525,0.2953466829494091,0.1909760850496303,1
Netherlands Eredivisie,Vitesse,VIT,VVV-Venlo,VEN,72.91,45.88,0.0,42.22222222222222,64.55,47.12,0.0,9.75609756097561,0.7106183710323644,0.264900386476309,0.0953986301791472,1
Netherlands Eredivisie,Vitesse,VIT,Willem II,WII,71.18,55.75,1.2658227848101269,42.22222222222222,65.9,50.25,0.0,6.666666666666667,0.6634728837662149,0.275766639721264,0.1322163438883937,1
Netherlands Eredivisie,Vitesse,VIT,AZ,ALK,66.0,55.75,1.1363636363636365,42.22222222222222,69.09,55.88,0.0,33.69565217391305,0.3903936338036057,0.289011429939582,0.3986624686425741,1
Netherlands Eredivisie,Vitesse,VIT,ADO Den Haag,HAA,69.18,50.75,0.0,42.22222222222222,65.18,52.88,0.0,22.105263157894736,0.5767174314388221,0.2727173334454047,0.2268534693417407,1
Netherlands Eredivisie,Vitesse,VIT,Feyenoord,FEY,69.64,50.75,0.0,42.22222222222222,69.91,50.62,0.0,37.77777777777778,0.4259403637467106,0.2782462426473662,0.3692903036559852,1
Netherlands Eredivisie,Vitesse,VIT,FC Twente,TWE,65.45,55.75,1.1111111111111112,42.22222222222222,67.18,46.38,1.0416666666666667,37.5,0.4027640766311073,0.2832398904627249,0.3948249669657238,-1
Netherlands Eredivisie,Vitesse,VIT,Heracles Almelo,HER,69.36,50.75,1.3157894736842106,42.22222222222222,65.18,51.5,0.0,27.710843373493976,0.5570903223374553,0.2695708002044195,0.250069845452201,1
Netherlands Eredivisie,Vitesse,VIT,De Graafschap,GRA,70.91,45.75,0.0,42.22222222222222,66.0,45.5,0.0,13.636363636363637,0.6277256870616763,0.2736931549496201,0.1710921479140163,1
Netherlands Eredivisie,Vitesse,VIT,Excelsior,EXC,70.18,45.75,0.0,42.22222222222222,64.22,41.12,0.0,15.384615384615383,0.6425276008791599,0.2698209467242348,0.1627852328109076,1
Netherlands Eredivisie,Vitesse,VIT,PEC Zwolle,ZWO,71.18,55.75,1.25,42.22222222222222,68.55,55.88,0.0,23.80952380952381,0.5397735802724064,0.2758100987303065,0.255587784579127,1
Netherlands Eredivisie,Vitesse,VIT,SC Cambuur,CAM,66.82,55.75,1.1764705882352942,42.22222222222222,65.82,46.5,4.166666666666667,13.79310344827586,0.5533932512667131,0.2858255428329496,0.2383646178776012,1
Netherlands Eredivisie,Vitesse,VIT,Go Ahead Eagles,GAE,69.27,50.75,0.0,42.22222222222222,64.09,46.25,0.0,16.666666666666668,0.6226735508286007,0.2716751728759594,0.182138090478468,1
Netherlands Eredivisie,Vitesse,VIT,FC Dordrecht,DOR,71.09,55.75,1.2048192771084338,42.22222222222222,63.36,55.12,12.5,0.0,0.7402205221733575,0.2715013942447447,0.0612610346059204,1
Netherlands Eredivisie,Feyenoord,FEY,Roda JC Kerkrade,ROD,71.82,46.75,0.0,68.08510638297872,66.36,44.88,0.0,22.388059701492537,0.6947290228113078,0.2415964672042267,0.1405997894433179,1
Netherlands Eredivisie,Feyenoord,FEY,FC Utrecht,UTR,73.0,46.62,1.1494252873563218,68.08510638297872,67.09,51.25,0.0,23.655913978494624,0.697149252382675,0.2395249092512715,0.1383539896452494,1
Netherlands Eredivisie,Feyenoord,FEY,N.E.C.,NEC,72.0,50.62,0.0,68.08510638297872,67.22,50.62,0.0,24.13793103448276,0.6736542184277486,0.2428086861389121,0.1597066847773837,1
Netherlands Eredivisie,Feyenoord,FEY,NAC Breda,NAC,71.91,46.62,0.0,68.08510638297872,65.55,43.38,1.2658227848101269,15.662650602409638,0.7403430691919639,0.2419879490969815,0.0943989614507032,1
Netherlands Eredivisie,Feyenoord,FEY,FC Groningen,GRO,70.64,50.62,0.0,68.08510638297872,67.27,49.5,0.0,25.84269662921348,0.6399394450808508,0.2464102180187698,0.1916054343560436,1
Netherlands Eredivisie,Feyenoord,FEY,PSV,PSV,72.09,46.62,0.0,68.08510638297872,76.0,45.38,2.2988505747126435,47.95918367346939,0.400991407552246,0.2578830699275913,0.4123724363342279,1
Netherlands Eredivisie,Feyenoord,FEY,SC Heerenveen,HEE,69.73,50.62,0.0,68.08510638297872,66.27,48.88,0.0,30.681818181818183,0.6229610096580753,0.2440134395436905,0.2135057053622773,1
Netherlands Eredivisie,Feyenoord,FEY,RKC Waalwijk,RKC,72.18,50.62,0.0,68.08510638297872,64.82,43.0,0.0,10.416666666666666,0.7816732701755034,0.2413761597246917,0.053374067849609,1
Netherlands Eredivisie,Feyenoord,FEY,Ajax,AJA,73.73,46.62,1.0869565217391304,68.08510638297872,71.0,49.12,0.0,55.056179775280896,0.5033453374943418,0.2344976189910335,0.3366084712687587,1
Netherlands Eredivisie,Feyenoord,FEY,Sparta Rotterdam,SPA,70.91,35.12,0.0,68.08510638297872,65.3,38.12,0.0,0.0,0.7908139923838982,0.2515785291166666,0.0339124101116729,1
Netherlands Eredivisie,Feyenoord,FEY,VVV-Venlo,VEN,72.09,46.75,0.0,68.08510638297872,64.73,47.12,0.0,9.75609756097561,0.7844951691626642,0.2416912743229403,0.0503452901119527,1
Netherlands Eredivisie,Feyenoord,FEY,Willem II,WII,73.36,46.62,1.1235955056179776,68.08510638297872,66.27,50.25,0.0,6.666666666666667,0.7902345778123594,0.2437793647400129,0.0392989079086916,1
Netherlands Eredivisie,Feyenoord,FEY,AZ,ALK,73.18,46.62,1.098901098901099,68.08510638297872,68.0,55.88,0.0,33.69565217391305,0.6410121184467403,0.2370633444596226,0.1971271687410122,1
Netherlands Eredivisie,Feyenoord,FEY,ADO Den Haag,HAA,73.45,46.62,0.0,68.08510638297872,67.64,51.12,1.2195121951219512,22.105263157894736,0.7009691045133194,0.2404880990595556,0.1323730968655209,1
Netherlands Eredivisie,Feyenoord,FEY,Vitesse,VIT,73.18,46.62,1.1363636363636365,68.08510638297872,65.73,55.75,1.1904761904761905,32.58426966292135,0.6912104950025015,0.230765293937535,0.1550644398642527,1
Netherlands Eredivisie,Feyenoord,FEY,FC Twente,TWE,73.36,46.62,1.075268817204301,68.08510638297872,64.27,46.38,1.0638297872340423,37.5,0.7037670233283304,0.2235565190639389,0.1513442420437027,1
Netherlands Eredivisie,Feyenoord,FEY,Heracles Almelo,HER,73.36,46.62,1.0638297872340423,68.08510638297872,67.55,55.62,1.2048192771084338,27.710843373493976,0.6780478211101529,0.2379128783520095,0.1587137024186879,1
Netherlands Eredivisie,Feyenoord,FEY,De Graafschap,GRA,68.09,46.0,0.0,68.08510638297872,64.18,45.0,0.0,13.636363636363637,0.7040044191361361,0.2507155828963451,0.1275344408578438,1
Netherlands Eredivisie,Feyenoord,FEY,Excelsior,EXC,72.55,46.62,0.0,68.08510638297872,65.0,45.5,3.4482758620689653,15.384615384615383,0.7646385790642891,0.2384717421911628,0.0732974349005375,1
Netherlands Eredivisie,Feyenoord,FEY,PEC Zwolle,ZWO,73.27,46.62,1.1111111111111112,68.08510638297872,66.36,55.88,5.128205128205129,23.80952380952381,0.716296335785628,0.2364224935467902,0.1226369415518046,1
Netherlands Eredivisie,Feyenoord,FEY,SC Cambuur,CAM,73.64,46.62,0.0,68.08510638297872,66.4,46.5,6.25,13.79310344827586,0.7636361738528458,0.2400097505624005,0.0700557960403824,1
Netherlands Eredivisie,Feyenoord,FEY,Go Ahead Eagles,GAE,72.09,46.62,0.0,68.08510638297872,67.5,49.25,0.0,16.666666666666668,0.7004208208891255,0.2468145333283651,0.1277063050848257,1
Netherlands Eredivisie,Feyenoord,FEY,FC Dordrecht,DOR,73.55,46.62,1.0638297872340423,68.08510638297872,73.55,46.62,12.5,0.0,0.6748688701014527,0.268104598505586,0.1230171162742835,1
Netherlands Eredivisie,FC Twente,TWE,Roda JC Kerkrade,ROD,71.18,47.12,0.0,53.40909090909091,65.73,43.88,0.0,22.388059701492537,0.6425264934211048,0.2566270887345471,0.1763671288961357,1
Netherlands Eredivisie,FC Twente,TWE,FC Utrecht,UTR,70.73,47.12,0.0,53.40909090909091,65.91,49.88,0.0,23.655913978494624,0.6251936868513925,0.2579845636827273,0.1928741839193643,1
Netherlands Eredivisie,FC Twente,TWE,N.E.C.,NEC,70.82,42.5,0.0,53.40909090909091,66.82,47.38,0.0,24.13793103448276,0.6066213487253492,0.2602120571481657,0.2083788763620033,1
Netherlands Eredivisie,FC Twente,TWE,NAC Breda,NAC,70.18,46.38,0.0,53.40909090909091,66.09,43.38,1.2820512820512822,15.662650602409638,0.6440181273100427,0.2639254457653747,0.1676727592770558,1
Netherlands Eredivisie,FC Twente,TWE,FC Groningen,GRO,70.91,47.12,0.0,53.40909090909091,67.36,49.5,1.3333333333333333,25.84269662921348,0.5904634953183306,0.2607654311491806,0.2236075907478376,1
Netherlands Eredivisie,FC Twente,TWE,PSV,PSV,65.27,46.38,0.0,53.40909090909091,75.27,45.38,2.083333333333333,47.95918367346939,0.2339881477366593,0.2918709953069415,0.5514707231033906,-1
Netherlands Eredivisie,FC Twente,TWE,SC Heerenveen,HEE,65.45,46.38,0.0,53.40909090909091,67.09,50.0,0.0,30.681818181818183,0.4728086883468443,0.2747370085863257,0.3346317837832376,1
Netherlands Eredivisie,FC Twente,TWE,RKC Waalwijk,RKC,70.27,42.5,0.0,53.40909090909091,64.0,43.38,0.0,10.416666666666666,0.7092853565342714,0.2597941369381307,0.1076250481817405,1
Netherlands Eredivisie,FC Twente,TWE,Ajax,AJA,67.0,46.38,0.0,53.40909090909091,72.09,49.12,0.0,55.056179775280896,0.3014568061247533,0.2736656500240622,0.503726187031086,-1
Netherlands Eredivisie,FC Twente,TWE,Sparta Rotterdam,SPA,73.91,36.88,0.0,53.40909090909091,65.3,38.12,0.0,0.0,0.794748223807699,0.2571568342982672,0.0180900299926575,1
Netherlands Eredivisie,FC Twente,TWE,VVV-Venlo,VEN,73.55,49.88,0.0,53.40909090909091,64.64,50.38,0.0,9.75609756097561,0.7611303824613604,0.2517983053754656,0.0592154503559662,1
Netherlands Eredivisie,FC Twente,TWE,Willem II,WII,64.36,46.38,0.0,53.40909090909091,66.91,50.25,0.0,6.666666666666667,0.5544858392507467,0.2886707460547938,0.2376620591102989,1
Netherlands Eredivisie,FC Twente,TWE,AZ,ALK,70.0,46.38,0.0,53.40909090909091,70.73,55.88,0.0,33.69565217391305,0.473255774237044,0.2700898122368756,0.3305810844438961,1
Netherlands Eredivisie,FC Twente,TWE,ADO Den Haag,HAA,67.64,46.38,0.0,53.40909090909091,68.55,51.12,1.1235955056179776,22.105263157894736,0.5200883442110162,0.2762492878581012,0.2809442054158839,1
Netherlands Eredivisie,FC Twente,TWE,Vitesse,VIT,69.27,46.38,0.0,53.40909090909091,71.18,55.75,0.0,32.58426966292135,0.4549775118174088,0.2742273207332472,0.345075375518691,1
Netherlands Eredivisie,FC Twente,TWE,Feyenoord,FEY,70.27,47.12,0.0,53.40909090909091,70.73,50.62,0.0,37.77777777777778,0.4615885949323518,0.2673655437956101,0.3451285800523156,1
Netherlands Eredivisie,FC Twente,TWE,Heracles Almelo,HER,72.0,46.38,0.0,53.40909090909091,67.5,55.62,0.0,27.710843373493976,0.6005768434979574,0.2569272487956107,0.2161251068781668,1
Netherlands Eredivisie,FC Twente,TWE,De Graafschap,GRA,71.96,57.0,0.0,53.40909090909091,64.55,45.0,0.0,13.636363636363637,0.716945018694954,0.2546930164123869,0.1029439076395364,1
Netherlands Eredivisie,FC Twente,TWE,Excelsior,EXC,70.36,46.38,0.0,53.40909090909091,65.09,45.5,0.0,15.384615384615383,0.6686650578015103,0.2604924961170179,0.1470775793742151,1
Netherlands Eredivisie,FC Twente,TWE,PEC Zwolle,ZWO,70.27,46.38,0.0,53.40909090909091,68.64,55.88,0.0,23.80952380952381,0.5609883413658732,0.267537931545292,0.2457281338319298,1
Netherlands Eredivisie,FC Twente,TWE,SC Cambuur,CAM,71.18,46.38,0.0,53.40909090909091,65.3,46.5,0.0,13.79310344827586,0.686481138969866,0.259301483233255,0.1291015539298728,1
Netherlands Eredivisie,FC Twente,TWE,Go Ahead Eagles,GAE,70.73,47.12,0.0,53.40909090909091,64.36,46.25,0.0,16.666666666666668,0.6850663173734217,0.2565579661298944,0.1349512336142113,1
Netherlands Eredivisie,FC Twente,TWE,FC Dordrecht,DOR,67.18,46.38,0.0,53.40909090909091,67.18,46.38,12.5,0.0,0.6297489056492819,0.2837685793882345,0.1629070932488893,1
Netherlands Eredivisie,Heracles Almelo,HER,Roda JC Kerkrade,ROD,66.55,51.5,0.0,45.16129032258065,66.5,43.88,0.0,22.388059701492537,0.5098775311252222,0.281753327927131,0.2872398302647489,1
Netherlands Eredivisie,Heracles Almelo,HER,FC Utrecht,UTR,66.5,55.62,0.0,45.16129032258065,67.91,51.25,0.0,23.655913978494624,0.4753793301614715,0.2855547467138425,0.3169228962333386,1
Netherlands Eredivisie,Heracles Almelo,HER,N.E.C.,NEC,66.27,44.5,0.0,45.16129032258065,66.45,47.38,0.0,24.13793103448276,0.4984012600094736,0.2816686645350217,0.2993849237258024,1
Netherlands Eredivisie,Heracles Almelo,HER,NAC Breda,NAC,65.27,51.5,0.0,45.16129032258065,65.36,43.5,0.0,15.662650602409638,0.536230386704116,0.2854237303702476,0.2589480205828387,1
Netherlands Eredivisie,Heracles Almelo,HER,FC Groningen,GRO,66.18,55.62,0.0,45.16129032258065,66.73,53.62,1.1235955056179776,25.84269662921348,0.4840677741615459,0.2820028528695221,0.3134494366443088,1
Netherlands Eredivisie,Heracles Almelo,HER,PSV,PSV,67.45,55.62,0.0,45.16129032258065,74.55,45.38,2.127659574468085,47.95918367346939,0.2600106764129768,0.2913063218732056,0.522499418593819,-1
Netherlands Eredivisie,Heracles Almelo,HER,SC Heerenveen,HEE,66.5,55.62,0.0,45.16129032258065,67.0,50.0,0.0,30.681818181818183,0.464808052611054,0.2795836893706466,0.335079297567924,1
Netherlands Eredivisie,Heracles Almelo,HER,RKC Waalwijk,RKC,66.82,51.5,0.0,45.16129032258065,65.0,43.0,0.0,10.416666666666666,0.5943165510727153,0.2819334791998249,0.2021919758688057,1
Netherlands Eredivisie,Heracles Almelo,HER,Ajax,AJA,67.36,55.62,0.0,45.16129032258065,71.64,49.12,0.0,55.056179775280896,0.2876510393952183,0.2795823122794473,0.5100472790126431,-1
Netherlands Eredivisie,Heracles Almelo,HER,Sparta Rotterdam,SPA,66.18,55.62,0.0,45.16129032258065,66.18,55.62,0.0,0.0,0.6012934947725984,0.2922729347013527,0.1833956511159269,1
Netherlands Eredivisie,Heracles Almelo,HER,VVV-Venlo,VEN,66.64,50.62,0.0,45.16129032258065,64.73,48.5,0.0,9.75609756097561,0.5990557547794946,0.2819889857926144,0.1977693421235355,1
Netherlands Eredivisie,Heracles Almelo,HER,Willem II,WII,67.27,55.62,0.0,45.16129032258065,66.82,50.25,0.0,6.666666666666667,0.5816419039175912,0.2877215301401201,0.2065213380038048,1
Netherlands Eredivisie,Heracles Almelo,HER,AZ,ALK,65.73,51.5,0.0,45.16129032258065,69.36,54.0,0.0,33.69565217391305,0.3904305108348467,0.2876736156013522,0.4005968081730388,1
